Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length
6408	-53.85044	-99.40902	45.55858	0.000745294	0.15415	0.84585	0.999255	0.1410075	0.0142502	0.00267447	0.023839	0.00132632	0.00848599	4.6686e-05	0.00287214	0.00687517	0.00552695	0.00797734	0.0035883	0.00629741	0.00500706	0.0195568	0.0105232	0.00208606	0.0045644	0.00281703	0.00711298	0.0102657	0.00955899	0.00278813	0.00174836	0.000768591	0.00669282	0.0098586	0.00226772	0.00658681	0.00251768	0.000769783	0.0107649	0.00621835	0.00483375	0.00538234	0.0114608	0.0752453	0.198401	0.169116	0.557238	0.527763	0.732205	0.907336	1.10213	1.36574	1.89479	0.4621187	0.0625255	0.0117347	0.104598	0.00581945	0.0372338	0.000204843	0.012602	0.030166	0.0242505	0.035002	0.0157443	0.027631	0.0219694	0.0858091	0.0461723	0.00915296	0.0200271	0.0123602	0.0312095	0.0450426	0.0419418	0.0122334	0.00767122	0.00337233	0.029366	0.0432564	0.00995004	0.0289008	0.0110468	0.00337756	0.0472329	0.0272841	0.021209	0.023616	0.0502863	0.2279108
6444	-53.40314	-97.93145	44.52831	0.18992	0.406878	0.593122	0.810081	1.692408	0.0124616	0.00968215	0.014569	0.0169951	0.0297543	0.000162775	0.0113914	0.00962795	0.0018927	0.0112896	0.00443848	0.0199646	0.000435781	0.0202609	0.00254065	0.00871354	0.0024892	0.00426214	0.0148376	0.0313471	0.00895618	0.00681517	0.00469877	0.00270081	0.0040028	0.0338204	0.000963463	0.00974436	0.00367676	0.00323286	0.0269585	0.0220623	0.00151829	0.0242128	0.0112283	0.112518	0.0363892	0.336697	0.514396	0.493142	0.708372	0.898017	1.11357	1.41169	2.02782	0.5111801	0.0318135	0.0247177	0.0371934	0.0433871	0.0759604	0.000415552	0.0290813	0.0245794	0.00483192	0.0288214	0.0113311	0.0509681	0.00111251	0.0517245	0.00648606	0.022245	0.00635472	0.0108809	0.0378793	0.0800265	0.0228644	0.0173986	0.0119956	0.00689494	0.0102188	0.0863408	0.00245964	0.0248766	0.00938647	0.00825324	0.0688229	0.0563232	0.00387606	0.0618133	0.0286649	0.3917084
6480	-50.99592	-93.80931	42.81339	0.261775	0.433585	0.566415	0.738225	3.170816	0.0129195	0.00764011	0.00842936	0.00543758	0.00357557	0.000590793	0.00649595	0.000205342	0.00112368	0.018733	0.00814142	0.00349415	0.00287096	0.00874179	0.00304302	0.0181851	0.00199034	0.00469562	0.00806759	0.00784737	0.0053556	0.00347673	0.00223064	0.00541014	0.00550925	0.0329476	0.00484126	0.00317369	0.0021528	0.00347176	0.00937463	0.000928745	0.00188081	0.0126173	0.00530781	0.700716	0.0243371	0.00457789	0.270369	0.247649	0.506259	0.808667	1.2366	1.97527	4.03797	1.009218	0.0559513	0.0330874	0.0365054	0.0235488	0.0154849	0.00255858	0.0281323	0.000889284	0.00486637	0.081128	0.0352584	0.0151323	0.0124334	0.0378585	0.0131785	0.0787549	0.00861967	0.0203355	0.0349387	0.033985	0.0231937	0.0150568	0.00966033	0.0234299	0.0238592	0.142688	0.0209663	0.0137445	0.00932324	0.0150353	0.0405992	0.00402216	0.00814533	0.0546422	0.0229868	0.230907
6516	-47.09666	-92.86763	45.77097	0.0953688	0.355752	0.644248	0.904631	0.779102	0.000216224	0.00255354	0.0145694	0.0166923	0.00623717	0.00195979	0.00790734	0.000445414	0.00132253	0.0148948	0.0303283	0.00597203	0.00462984	0.0336716	0.00542516	0.000595377	0.0211353	0.00197385	0.0150125	0.00526564	0.00915353	0.0120558	0.00139692	0.00601113	0.0119996	0.0261839	0.00309885	0.00458533	0.00772816	0.00353394	0.026719	0.0150108	0.00444085	0.0326371	0.00907186	0.0956514	0.367107	0.501495	0.0357468	0.865579	0.932018	0.978275	1.02221	1.07294	1.1553	0.1043799	0.000593313	0.00700686	0.0399782	0.0458033	0.0171146	0.0053776	0.0216975	0.00122221	0.00362898	0.0408709	0.0832201	0.0163871	0.0127042	0.092394	0.0148865	0.0016337	0.0579946	0.00541618	0.0411938	0.0144488	0.0251171	0.0330807	0.00383311	0.0164944	0.0329267	0.0718478	0.00850318	0.012582	0.0212059	0.00969704	0.0733163	0.0411892	0.0121856	0.0895555	0.024893	0.3644348
6552	-50.27055	-92.67739	42.40684	0.308901	0.448477	0.551522	0.6911	5.151616	0.00145345	0.0211677	0.00571115	0.00950624	0.0026247	0.0142352	0.00294359	0.00641641	0.00687952	0.0134215	0.00573486	0.000416776	0.0166797	0.021449	0.00930943	0.0185791	0.00937668	0.00563924	0.00569763	0.0103034	0.0143515	0.0167497	0.00439622	0.0127936	0.0143966	0.0245848	0.00168217	0.00109669	0.00782265	0.00230925	0.0279036	0.0188881	0.00829093	0.0278376	0.00100299	0.152321	0.492313	0.214336	0.14103	0.416228	0.652149	0.875144	1.14267	1.53339	2.40253	0.6337864	0.00391079	0.0569558	0.015367	0.0255784	0.00706225	0.0383026	0.00792029	0.0172646	0.0185107	0.036113	0.0154307	0.00112142	0.0448798	0.0577126	0.0250488	0.0499907	0.0252297	0.0151734	0.0153306	0.0277232	0.0386154	0.0450684	0.0118289	0.0344237	0.0387369	0.0661501	0.00452619	0.00295086	0.0210483	0.00621349	0.0750801	0.0508221	0.0223083	0.0749024	0.00269875	0.3716517
6588	-53.54769	-99.59883	46.05114	0.0222331	0.268625	0.731375	0.977767	0.3408467	0.00715107	0.0306123	0.00658581	0.0200112	0.00887038	0.0489163	0.00672319	0.00986807	0.0154724	0.0157499	0.00350959	0.0460739	0.0312012	0.0445849	0.00664706	0.00804938	0.00478236	0.00409654	0.00442302	0.00550105	0.0431207	0.100767	0.0326083	0.020351	0.0153306	0.0413278	0.0350118	0.0220104	0.0104219	0.0194813	0.0512003	0.031857	0.00228252	0.0223648	0.01429	0.118789	0.288029	0.479071	0.114111	0.78456	0.888401	0.963756	1.03761	1.12562	1.2746	0.1754395	0.00903763	0.0386883	0.00832324	0.0252905	0.0112105	0.0618211	0.00849686	0.0124714	0.0195543	0.0199049	0.00443547	0.0582289	0.0394325	0.056347	0.00840065	0.0101729	0.00604402	0.00517727	0.00558988	0.00695231	0.0544966	0.127351	0.0412109	0.0257199	0.019375	0.0522307	0.0442484	0.027817	0.0131713	0.0246208	0.0647077	0.0402614	0.00288468	0.0282649	0.0180599	0.7912551
6624	-63.11409	-107.32	44.20588	0.0593875	0.324396	0.675604	0.940612	0.5547454	0.00673401	0.0137846	0.00188181	0.000244392	0.0040359	0.00010228	0.00815566	0.00351028	0.00539992	0.0092537	0.00120175	0.00463525	0.00911267	0.0211606	0.0482432	0.000605146	0.00107162	0.00253345	0.00771494	0.0050981	0.00253787	0.00564787	0.0124617	0.00106517	0.00591238	0.00326526	0.00644571	0.00365916	0.000453267	0.00702551	0.00710001	1.70881e-05	0.00310914	0.00415895	0.0179725	0.796355	0.132612	0.0447967	0.0262364	0.0918121	0.312035	0.695346	1.43813	3.20477	10.8918	1.726696	0.0286175	0.0585805	0.00799713	0.00103859	0.0171514	0.000434661	0.0346591	0.0149176	0.022948	0.0393254	0.00510705	0.0196984	0.0387261	0.0899261	0.205019	0.00257169	0.00455405	0.0107664	0.0327862	0.0216654	0.0107852	0.0240017	0.0529585	0.00452663	0.0251258	0.0138764	0.0273923	0.0155503	0.00192625	0.0298563	0.0301729	7.26194e-05	0.0132129	0.0176743	0.0763777	0.2353109
6660	-56.34368	-100.2856	43.94188	0.143729	0.385335	0.614665	0.856271	1.164423	0.000415084	0.0062503	0.00165842	0.00186847	0.00541712	0.0020155	0.00362755	0.000659388	0.00208092	0.00980132	0.00626945	0.00518614	0.0132511	0.00606746	0.0304262	0.000441123	0.0348215	0.00364529	0.00199292	0.00364113	0.000116093	0.00639586	0.0100949	0.00988792	0.00920373	0.00821135	0.00708679	0.00603897	0.0015141	0.0018207	0.00602259	0.0071406	0.000213858	0.0146567	0.0206388	0.0772549	0.152961	0.129998	0.639786	0.145267	0.390289	0.745624	1.34116	2.5622	6.88388	1.394932	0.00166983	0.0251441	0.00667158	0.00751658	0.0217923	0.00810807	0.0145931	0.00265263	0.00837124	0.0394294	0.0252211	0.0208631	0.0533072	0.0244085	0.1224	0.00177458	0.140082	0.0146645	0.00801723	0.0146477	0.000467026	0.0257297	0.0406103	0.0397777	0.0370253	0.0330331	0.0285092	0.0242939	0.00609102	0.00732444	0.024228	0.0287256	0.00086032	0.058962	0.0830272	0.2485794
6696	-60.70865	-104.4777	43.7691	0.270725	0.436536	0.563464	0.729276	3.456023	0.00661417	0.00829406	0.00351998	0.0048743	0.0214864	0.0109014	0.0102903	0.00584691	0.0339902	0.0126963	0.0270872	0.021026	0.0130468	0.0110906	0.0151176	0.0256607	0.021744	0.0360438	0.000601764	0.00427235	0.00301446	0.0204529	0.00120909	0.0208758	0.0363763	0.00553233	0.0100141	0.0151139	0.00183101	0.00124891	0.0283874	0.0280819	0.00598397	0.0191051	0.0192821	0.0737568	0.0571951	0.423277	0.445772	0.839084	0.917994	0.973658	1.02705	1.08933	1.19178	0.1268588	0.0129508	0.0162401	0.00689227	0.00954409	0.0420713	0.0213455	0.0201488	0.0114485	0.0665542	0.02486	0.0530379	0.0411697	0.0255463	0.0217159	0.029601	0.0502447	0.0425758	0.0705752	0.00117828	0.00836545	0.00590243	0.0400477	0.00236746	0.0408758	0.0712263	0.0108325	0.019608	0.0295936	0.0035852	0.00244542	0.0555837	0.0549855	0.0117169	0.0374086	0.0377552	0.5107141
6732	-49.63959	-94.36523	44.72564	0.205859	0.413368	0.586632	0.794141	1.931478	0.00204551	0.0263871	0.00179106	0.0079456	0.00650585	0.000707633	0.0316885	0.00332546	0.014354	0.0131918	0.0160566	0.00928331	0.0199498	0.0282062	0.013168	0.0100979	0.0253971	0.0100304	0.0234384	0.0137193	0.0201638	0.0568855	0.00591311	0.00152683	0.00730207	0.00906814	0.00764142	0.0227622	0.00160577	0.0203487	0.0293555	0.0324832	0.035879	0.0238083	0.000279306	0.135192	0.262326	0.427937	0.174545	0.815577	0.90536	0.969458	1.0315	1.10453	1.22613	0.1474044	0.00370354	0.0477757	0.00324285	0.0143861	0.0117793	0.00128122	0.0573742	0.00602098	0.025989	0.0238847	0.0290716	0.0168081	0.0361205	0.0510693	0.0238416	0.0182829	0.0459832	0.0181608	0.0424368	0.0248398	0.036508	0.102995	0.0107061	0.00276443	0.0132209	0.0164185	0.0138353	0.0412126	0.00290736	0.0368427	0.0531502	0.0588131	0.0649614	0.0431067	0.000505703	0.5523121
6768	-48.96764	-94.3822	45.41456	0.124803	0.374885	0.625115	0.875197	0.9983847	0.00333733	0.0131583	0.00584669	0.0024902	0.00884974	0.00129296	0.0052867	0.00583287	0.0043936	0.0155394	0.00402274	0.00148627	0.0163556	0.0443407	0.00412694	0.00821619	0.000671824	0.0295928	0.00782297	0.00169909	0.019858	0.00190813	0.00253051	0.000949171	0.00474333	0.00743705	0.00201254	0.0180165	0.0185378	0.00672098	0.000708837	0.000672128	0.0180354	0.011573	0.000701198	0.320174	0.0814113	0.350121	0.248294	0.792659	0.892862	0.965263	1.03599	1.11999	1.26158	0.168014	0.0111703	0.0440419	0.0195694	0.00833492	0.0296208	0.00432765	0.017695	0.0195231	0.0147058	0.0520115	0.0134644	0.00497468	0.0547436	0.148412	0.0138132	0.0275003	0.00224865	0.0990498	0.0261842	0.00568699	0.0664664	0.00638669	0.00846983	0.00317696	0.0158763	0.0248924	0.00673615	0.0603028	0.0620476	0.0224957	0.00237254	0.00224967	0.0603659	0.0387359	0.00234697	0.2987674
6804	-52.40161	-96.95494	44.55333	0.164319	0.395523	0.604477	0.835681	1.374617	0.00196074	0.0242392	0.0458755	0.0437727	0.0405423	0.00387187	0.00623288	0.0364256	0.045096	0.0177292	0.00822426	4.08608e-05	0.0071492	0.0317563	0.0061675	0.0118557	0.00125401	0.00131552	0.0165275	0.0371097	0.005001	0.0267167	0.0134329	0.0847907	0.00239427	0.0326053	0.137054	0.00658336	0.0169991	0.00833472	0.10427	0.0121757	0.0362572	0.0178983	0.00526996	0.0840447	0.0480003	0.261734	0.606221	0.451002	0.678175	0.885894	1.1288	1.47455	2.21729	0.5757679	0.00218606	0.0270246	0.0511472	0.0488029	0.0452012	0.0043168	0.00694913	0.0406114	0.0502781	0.0197665	0.00916935	4.55563e-05	0.00797075	0.0354055	0.00687623	0.0132181	0.00139812	0.00146669	0.0184267	0.0413742	0.00557569	0.0297869	0.0149765	0.0945344	0.0026694	0.0363521	0.152803	0.00733988	0.0189525	0.00929251	0.116252	0.0135748	0.0404237	0.019955	0.00587555	0.8969296
6840	-52.7079	-96.71495	44.00704	0.238927	0.425732	0.574268	0.761072	2.569695	0.00385702	0.0415228	0.0207901	0.0619887	0.061495	0.0312174	0.0108862	0.0100523	0.0129384	0.0390734	0.0299887	0.00816608	0.00192943	0.0525258	0.0169233	0.00365833	0.0234073	0.0147737	0.033484	0.0360821	0.0178772	0.00694068	0.00403421	0.0111801	0.0238926	0.0621801	0.0186525	0.00104445	0.0503302	0.00998482	0.00976886	0.00227229	0.0257995	0.0626043	0.0316237	0.267027	0.0264457	0.0637195	0.642808	0.709539	0.845903	0.949129	1.0536	1.18217	1.40937	0.248114	0.004522	0.0486816	0.0243745	0.0726761	0.0720972	0.0365996	0.012763	0.0117854	0.0151691	0.0458099	0.035159	0.00957398	0.00226208	0.0615817	0.019841	0.00428905	0.0274429	0.0173208	0.0392569	0.042303	0.0209594	0.00813731	0.00472974	0.0131077	0.0280118	0.0729004	0.0218684	0.00122452	0.0590075	0.0117063	0.0114531	0.00266406	0.0302476	0.0733977	0.0370759	0.8529455
6876	-64.94192	-110.452	45.51004	8.05079e-05	0.117363	0.882637	0.999919	0.1006036	0.00253375	0.0248186	0.00502981	0.00787877	0.0329327	0.0147457	0.000898703	0.00750024	0.0464711	0.0177256	0.0165702	0.00967707	0.00157419	0.0610459	0.0304005	0.0167052	0.00245395	0.00822273	0.00904289	0.0317294	0.0462919	0.0121259	0.00974654	0.00160634	0.00258819	0.0431928	0.0378171	0.00539015	0.0227632	0.00944163	0.0228046	0.00183376	0.0229486	0.0212465	0.0189018	0.246833	0.170659	0.408219	0.174289	0.472734	0.69392	0.89226	1.12075	1.44109	2.11536	0.5417401	0.00404329	0.0396048	0.00802643	0.0125727	0.0525531	0.0235308	0.00143413	0.0119687	0.0741573	0.028286	0.0264423	0.0154424	0.00251205	0.0974152	0.0485122	0.0266576	0.00391594	0.0131216	0.0144304	0.0506329	0.0738713	0.0193501	0.0155533	0.00256335	0.00413017	0.0689259	0.0603474	0.00860145	0.0363249	0.0150667	0.0363909	0.00292626	0.0366208	0.0339046	0.030163	0.6266561
6912	-56.60294	-100.8963	44.29334	0.24441	0.427662	0.572338	0.755591	2.699555	0.000648989	0.0237226	0.0113903	0.00927225	0.013856	0.00550779	0.0277194	0.00130117	0.00377556	0.0307701	0.0340092	0.0248862	0.00131275	0.0140977	0.0134387	0.00187986	0.00215338	0.0203728	0.0045205	0.0228216	0.0303101	0.00241072	0.00269895	0.0142688	0.00125428	0.0290947	0.036147	0.0072704	0.0537908	0.00502243	0.00880052	0.0032147	0.0300677	0.00674272	0.00885616	0.063117	0.259388	0.151448	0.526047	0.933682	0.967088	0.989614	1.0105	1.03403	1.07103	0.0496169	0.00127903	0.0467526	0.022448	0.0182738	0.0273074	0.0108548	0.0546296	0.00256435	0.00744089	0.0606419	0.0670256	0.0490458	0.00258718	0.0277839	0.0264851	0.00370485	0.00424389	0.0401508	0.00890903	0.0449769	0.0597353	0.00475106	0.00531911	0.028121	0.00247194	0.05734	0.0712387	0.0143286	0.106011	0.00989824	0.0173441	0.00633554	0.0592575	0.0132886	0.0174538	0.5074066
6948	-52.93668	-96.81778	43.8811	0.031955	0.287778	0.712222	0.968045	0.3984077	0.000641099	0.0162314	0.00830136	0.00314869	0.00261932	0.00216555	0.00615703	0.00471597	0.000173991	0.00468789	0.0043723	0.00211703	0.00119381	0.00747956	0.00479111	0.000461484	0.00215609	0.00259898	0.000883114	0.00693279	0.00139044	0.00016257	0.0025104	0.00441301	7.23221e-05	0.00129069	0.00889277	0.00624534	0.00230413	0.00362249	0.00175443	0.00607281	0.0162027	0.00144395	0.0025734	0.331441	0.0131057	0.121927	0.533526	0.0745978	0.281985	0.673722	1.48429	3.54629	13.4052	1.87683	0.0045539	0.115296	0.0589669	0.022366	0.0186057	0.0153825	0.0437351	0.0334989	0.0012359	0.0332994	0.0310577	0.0150378	0.00847995	0.0531294	0.0340326	0.00327805	0.0153153	0.0184613	0.00627301	0.0492455	0.00987669	0.00115478	0.0178321	0.0313468	0.000513724	0.00916811	0.0631678	0.0443624	0.0163669	0.0257316	0.0124622	0.0431369	0.115092	0.0102568	0.0182795	0.1407801
6984	-60.26034	-99.34021	39.07987	0.390122	0.471453	0.528547	0.609878	16.35975	0.00566096	0.0127899	0.00735103	0.000936525	0.00807537	0.0146076	0.00600581	0.0249911	0.00219107	0.0106966	0.0196065	0.00387579	0.0458611	0.0380817	0.0317544	0.00473398	0.00647672	0.00716084	0.00989265	0.036841	0.0015207	0.00478566	0.0200202	0.0198745	0.00144171	0.0109113	0.0788912	0.0243993	0.00338178	0.00147344	0.00977386	0.026237	0.0155586	0.00229803	0.00531611	0.055456	0.499939	0.108692	0.335913	0.25504	0.513572	0.812294	1.23108	1.94715	3.92095	0.9879534	0.0108142	0.0244327	0.0140428	0.00178906	0.0154265	0.0279052	0.011473	0.0477408	0.00418564	0.0204338	0.0374546	0.00740398	0.0876092	0.0727481	0.0606609	0.00904339	0.0123726	0.0136795	0.0188981	0.0703779	0.00290502	0.00914212	0.0382448	0.0379665	0.00275413	0.020844	0.150707	0.0466103	0.00646027	0.00281474	0.0186712	0.0501209	0.0297218	0.00438995	0.0101554	0.5234737
7020	-60.24845	-102.8859	42.63742	0.256563	0.431836	0.568164	0.743437	3.018871	0.00165582	0.0190866	0.00768929	0.00361363	0.0109562	0.00634663	0.00740383	0.00996422	0.0174243	0.00461423	0.0105474	0.00407858	0.00322541	0.0136779	0.00699128	0.00159223	0.00183234	0.00169542	0.0112242	0.00871871	0.00112288	0.00473609	0.0198649	0.00800451	7.75608e-05	0.00764731	0.0437287	0.0150165	0.0130984	3.05502e-05	0.00626617	0.00485536	0.0269553	0.000812909	0.00657496	0.0551172	0.22801	0.455828	0.261044	0.141833	0.385762	0.742915	1.34605	2.59227	7.05055	1.41223	0.00532197	0.0613461	0.0247141	0.0116145	0.0352143	0.0203986	0.0237965	0.0320259	0.0560032	0.0148305	0.0339004	0.0131089	0.0103667	0.0439619	0.0224706	0.00511755	0.00588931	0.00544922	0.0360755	0.0280227	0.00360904	0.0152222	0.0638474	0.0257272	0.000249287	0.0245791	0.140548	0.0482642	0.0420994	9.81909e-05	0.02014	0.0156056	0.0866366	0.00261276	0.0211325	0.3111302
7056	-54.05694	-97.54816	43.49122	0.227599	0.421643	0.578357	0.772401	2.325345	0.0105927	0.0358239	0.00202037	0.0450612	0.00444071	0.036102	0.0483858	0.00298803	0.0128204	0.0767376	0.0156133	0.0293713	0.109138	0.0630163	0.0258653	0.0110011	0.0582266	0.00441446	0.010749	0.129125	0.0506169	0.249595	0.0846832	0.00577157	0.06667	0.0209528	0.00910068	0.01588	0.0307177	0.0644878	0.0489018	0.015344	0.00532067	0.0125099	0.0858197	0.165761	0.390669	0.411155	0.0324156	0.756443	0.872728	0.958419	1.04339	1.14583	1.32198	0.2018292	0.0070719	0.0239166	0.00134883	0.0300837	0.00296469	0.0241023	0.0323032	0.00199486	0.0085591	0.0512313	0.0104237	0.0196088	0.0728621	0.0420708	0.0172681	0.0073445	0.0388731	0.00294717	0.00717623	0.0862059	0.0337927	0.166634	0.056536	0.0038532	0.0445101	0.0139885	0.00607577	0.0106018	0.0205076	0.0430532	0.0326477	0.0102439	0.00355217	0.00835179	0.0572947	1.497865
7092	-49.23461	-94.45417	45.21956	0.147066	0.387062	0.612938	0.852934	1.196203	0.0309635	0.020443	0.0306163	0.00718552	0.000482748	0.000622997	0.0167689	0.0212932	0.00346535	0.0384953	0.00582337	0.000176941	0.0712527	0.0469976	0.0321891	0.000594011	0.0141733	0.0034462	0.0105765	0.0132376	0.0123632	0.00849934	0.0310458	0.0452579	0.00107507	0.0268554	0.0854612	0.0223171	0.000424775	0.0420781	0.0497181	0.0282811	0.00699684	0.0426283	0.00743252	0.0177408	0.444448	0.287427	0.250384	0.79231	0.89267	0.965198	1.03606	1.12023	1.26213	0.1683323	0.0397356	0.0262345	0.03929	0.0092212	0.000619512	0.000799494	0.0215196	0.0273257	0.00444709	0.0494012	0.00747315	0.000227068	0.0914389	0.0603122	0.0413084	0.000762296	0.0181887	0.00442252	0.0135728	0.0169879	0.0158658	0.0109072	0.0398412	0.0580796	0.00137964	0.0344636	0.109673	0.0286396	0.000545115	0.053999	0.0638034	0.0362932	0.00897907	0.054705	0.00953817	0.779239
7128	-52.07164	-97.88477	45.81314	0.0116254	0.238369	0.761631	0.988375	0.2699505	0.0365574	0.0453896	0.00215501	0.0300733	0.00268808	0.000881176	0.0559634	0.0228497	0.00495118	0.0371022	0.0152275	0.000532808	0.0603928	0.12413	0.0545544	0.00403425	0.0316401	0.0066077	0.0175036	0.0386458	0.0294858	0.00713145	0.0310631	0.0279627	0.0141949	0.0232215	0.0885557	0.00540023	0.00296086	0.0193559	0.107221	0.0292016	0.0190408	0.0236058	0.0184381	0.0510947	0.383434	0.232462	0.333009	0.735351	0.860774	0.954304	1.04788	1.16174	1.35989	0.2222763	0.0351947	0.0436976	0.00207468	0.0289523	0.00258788	0.000848328	0.0538773	0.0219979	0.00476661	0.0357191	0.0146599	0.000512946	0.0581416	0.119503	0.0525208	0.00388387	0.0304606	0.00636139	0.0168511	0.0372052	0.0283866	0.00686562	0.0299052	0.0269204	0.0136658	0.0223559	0.0852546	0.00519893	0.00285049	0.0186344	0.103224	0.0281131	0.018331	0.0227259	0.0177508	1.03872
7164	-58.62419	-104.1307	45.50649	0.0804852	0.344182	0.655818	0.919515	0.6818199	0.0260331	0.0298638	0.0176343	0.0119206	0.00782916	0.00236376	0.00856801	0.00159034	0.000221863	0.00894509	0.00257269	0.00916174	0.0397351	0.0219329	0.00636942	0.00219251	0.0208174	0.00367303	0.0304957	0.00181529	0.0197395	0.00526369	0.0376856	0.00755395	0.00507475	0.0122457	0.00259753	0.00535815	0.0213829	0.00393983	0.0193444	0.0120703	0.00906721	0.0342662	0.00974951	0.312268	0.345524	0.305577	0.0366308	0.491726	0.70738	0.897624	1.11405	1.41367	2.03365	0.5132584	0.0567078	0.0650521	0.0384127	0.0259666	0.0170542	0.00514896	0.0186636	0.00346423	0.000483283	0.019485	0.00560408	0.019957	0.0865546	0.0477762	0.0138745	0.00477593	0.0453463	0.00800093	0.0664286	0.00395423	0.0429985	0.0114659	0.0820903	0.0164547	0.0110543	0.0266748	0.00565818	0.0116716	0.0465781	0.00858211	0.0421377	0.0262927	0.019751	0.0746419	0.0212373	0.4590751
7200	-58.40406	-101.6856	43.28149	0.233079	0.423639	0.576362	0.76692	2.439742	0.00342076	0.0154896	0.00734718	0.0259632	0.0126808	0.0141361	0.00574707	0.00180099	0.0026325	0.00999824	0.00210813	0.00271219	0.00341982	0.0115865	0.00396575	0.00417727	0.0263026	0.000289352	0.0243184	0.00124959	0.015741	0.00305632	0.0195951	0.0060238	0.00370661	0.0173308	0.00888812	0.0238782	0.0246073	0.0123535	0.0402026	0.00981836	0.00350015	0.04176	0.00377119	0.205883	0.32838	0.438455	0.027282	0.186321	0.440662	0.774404	1.29132	2.26931	5.36707	1.21496	0.0082711	0.0374525	0.0177649	0.0627768	0.0306611	0.0341798	0.0138959	0.00435464	0.00636517	0.0241749	0.00509727	0.00655786	0.00826883	0.0280152	0.00958887	0.0101003	0.0635974	0.00069963	0.0587999	0.00302141	0.0380605	0.00738994	0.0473794	0.0145651	0.00896228	0.0419045	0.0214907	0.0577356	0.0594984	0.0298698	0.0972065	0.02374	0.00846308	0.100972	0.00911842	0.413579
7236	-51.7498	-96.17034	44.42053	0.228756	0.422067	0.577933	0.771244	2.348927	0.00647812	0.0371255	0.0108688	0.0454945	0.0404329	0.0245018	0.0144661	0.0251607	0.00103935	0.0162925	0.00912405	0.0178911	0.00234613	0.0220666	0.0114616	0.00359705	0.0515192	0.0113245	0.0212827	0.00334368	0.00267066	0.0296997	0.0511604	0.00637498	0.00244033	0.0385363	0.0097129	0.0450893	0.0469686	0.0201305	0.0420274	0.0154044	0.0307343	0.073675	0.00444645	0.435505	0.282888	0.0271933	0.254414	0.961248	0.980909	0.994005	1.00603	1.01946	1.04031	0.02857748	0.00814973	0.0467053	0.0136733	0.0572338	0.0508662	0.0308242	0.0181989	0.0316532	0.00130754	0.0204966	0.0114784	0.0225077	0.00295152	0.0277606	0.0144191	0.00452523	0.0648131	0.0142467	0.0267745	0.00420647	0.00335979	0.0373634	0.0643618	0.00801997	0.00307004	0.0484801	0.0122192	0.0567241	0.0590884	0.0253249	0.0528721	0.0193793	0.038665	0.092686	0.0055938	0.7948881
