Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length
4068	-60.14084	-101.4681	41.32728	0.336954	0.456715	0.543286	0.663045	7.222756	0.00570455	0.0121292	0.0132897	0.00734425	0.00787788	0.00559982	0.0177574	0.00772652	0.00615128	0.00367251	0.0338766	0.0124144	0.017501	0.027019	0.00305531	0.0122519	0.00809765	0.000584863	0.000694238	0.0111658	0.00450137	0.00917035	0.000225041	0.0179703	0.0360553	0.027131	0.00455607	0.000850222	0.00689182	0.0586403	0.00207421	0.0451339	0.0225889	0.00357504	0.000979944	0.338282	0.232911	0.114434	0.314374	0.262115	0.520472	0.815682	1.22597	1.92133	3.81512	0.968169	0.012558	0.0267012	0.0292559	0.0161676	0.0173423	0.0123274	0.0390911	0.0170091	0.0135414	0.00808465	0.0745757	0.0273289	0.0385266	0.0594794	0.00672595	0.0269713	0.0178261	0.00128751	0.00152829	0.0245802	0.00990928	0.0201876	0.000495404	0.0395597	0.079372	0.059726	0.0100297	0.00187167	0.0151716	0.12909	0.00456616	0.0993575	0.049727	0.00787008	0.00215724	0.4542576
4104	-52.54535	-97.17544	44.6301	0.191334	0.40747	0.59253	0.808666	1.712194	0.0136749	0.0171713	0.0029002	0.000719274	0.0423226	0.0119905	0.00680076	0.0225033	0.0138139	0.0270382	0.0309653	0.0247666	0.0125922	0.0268852	0.00387329	0.00977982	0.00124306	0.0112417	0.00565812	0.0222167	0.00820877	0.00992594	0.00834403	0.0206728	0.00477702	0.0147452	0.058258	0.0350787	0.0922065	0.0133597	0.00655429	0.0447257	0.00421924	0.0814652	0.0109042	0.442484	0.345799	0.0118738	0.199843	0.621027	0.792683	0.930081	1.07518	1.26154	1.61024	0.3444566	0.0189507	0.0237961	0.00401911	0.000996773	0.0586509	0.0166165	0.00942452	0.0311851	0.0191434	0.0374696	0.0429119	0.0343216	0.0174504	0.0372577	0.00536762	0.0135529	0.00172263	0.0155789	0.00784105	0.030788	0.0113757	0.0137554	0.0115632	0.0286485	0.00662002	0.0204339	0.0807342	0.0486122	0.12778	0.0185139	0.00908296	0.0619812	0.00584705	0.112895	0.0151111	0.7216022
4140	-56.74083	-102.2443	45.50344	0.0175716	0.257072	0.742928	0.982428	0.3113549	0.0297067	0.0224772	0.000846735	0.0125284	0.012579	0.0412248	0.0209496	0.00468402	0.00539188	0.0326665	0.0497295	0.00181441	0.0117135	0.0838888	0.0355161	0.0109118	0.0121496	0.0427634	0.0141333	0.00335728	0.00800336	0.00456351	0.00966833	0.0688518	0.0430547	0.0212299	0.0313106	0.00132339	0.0299767	0.0749903	0.025738	0.0199184	0.0103025	0.0540697	0.00901875	0.324115	0.219199	0.362216	0.0944708	0.387746	0.62999	0.865757	1.15506	1.58733	2.57901	0.6850383	0.0345004	0.0261043	0.000983373	0.0145501	0.0146088	0.0478773	0.0243303	0.00543988	0.00626196	0.0379379	0.0577544	0.0021072	0.0136037	0.0974259	0.0412473	0.0126727	0.0141102	0.0496641	0.0164139	0.00389904	0.00929486	0.00529992	0.0112285	0.0799623	0.0500024	0.0246557	0.0363632	0.00153695	0.034814	0.0870915	0.0298913	0.0231327	0.011965	0.0627949	0.0104741	0.8610523
4176	-54.61361	-100.4168	45.80324	0.00433432	0.201031	0.798969	0.995666	0.2040405	0.0147024	0.0376955	0.00370302	0.0305936	0.0149267	0.0116216	0.00622955	0.0438439	0.00306415	0.110788	0.0259378	0.00125717	0.0156005	0.125745	0.00347341	0.0258262	0.0213271	0.00466733	0.00438783	0.0207833	0.0109116	0.0196947	0.0231942	0.0460433	0.0337494	0.0648371	0.0576177	0.00725949	0.0485721	0.0505304	0.00828345	0.0429792	0.0757679	0.0899927	0.0236279	0.341356	0.0124103	0.313706	0.332527	0.846326	0.921849	0.974932	1.02571	1.08478	1.18158	0.1206446	0.0130197	0.0333815	0.00327923	0.0270924	0.0132184	0.0102916	0.00551661	0.0388262	0.00271348	0.0981092	0.0229693	0.0011133	0.0138151	0.111354	0.00307589	0.0228705	0.0188863	0.00413318	0.00388567	0.0184047	0.00966282	0.0174407	0.0205397	0.0407739	0.0298869	0.0574169	0.0510237	0.00642868	0.0430133	0.0447475	0.00733545	0.0380605	0.0670967	0.0796935	0.0209238	1.129235
4212	-50.89319	-96.74973	45.85654	0.0101819	0.232775	0.767225	0.989818	0.2588241	0.00105927	0.00855283	0.00391926	0.0431857	0.0281674	0.0297373	4.30057e-05	0.0349733	0.000965607	0.078684	0.02028	0.00566012	0.0267512	0.0498749	0.00339643	0.0300276	0.00436266	0.000706305	0.00056767	0.0216621	0.00199976	0.0236697	0.0223992	0.0288713	0.00251078	0.0301897	0.0107914	0.00889576	0.0146381	0.0199174	0.0952588	0.0564641	0.0113472	0.0431491	0.0398473	0.105531	0.353156	0.0713808	0.469932	0.579266	0.766222	0.920282	1.08662	1.3051	1.72632	0.3947914	0.00131991	0.0106574	0.00488365	0.0538122	0.0350984	0.0370547	5.3588e-05	0.043579	0.00120321	0.0980454	0.0252703	0.00705288	0.0333337	0.0621473	0.00423217	0.0374163	0.00543615	0.000880102	0.000707354	0.0269923	0.00249183	0.029494	0.0279108	0.0359756	0.00312859	0.0376184	0.0134468	0.0110847	0.01824	0.0248184	0.118699	0.070358	0.0141393	0.0537666	0.0496524	0.8025262
4248	-55.82546	-101.8001	45.9746	0.0366791	0.295496	0.704504	0.963321	0.4254308	0.00264221	0.00828514	0.00116919	0.0128915	0.0273681	0.0014693	1.98954e-05	0.00145984	0.0212509	0.0258342	0.00371991	0.042742	0.00385432	0.0130585	0.00531899	0.0297832	0.0209367	9.28687e-05	0.000644063	0.0368069	0.000394914	0.00438875	0.00813758	0.0103312	0.0135808	0.0245631	0.0174331	0.00682832	0.0040749	0.0196847	0.0323901	0.00899005	0.0161429	0.00511595	0.0201482	0.125226	0.0988165	0.420319	0.355638	0.656901	0.814694	0.938063	1.06603	1.22746	1.5223	0.3038494	0.0058514	0.0183481	0.00258926	0.0285493	0.0606089	0.00325388	4.406e-05	0.00323293	0.0470619	0.057212	0.00823805	0.0946558	0.0085357	0.0289191	0.0117794	0.0659574	0.046366	0.000205665	0.00142633	0.0815119	0.000874571	0.00971925	0.0180214	0.0228793	0.0300758	0.054397	0.0386071	0.0151219	0.00902421	0.0435935	0.0717305	0.0199092	0.0357497	0.0113297	0.0446198	0.4515523
4284	-55.21985	-99.86334	44.64349	0.200546	0.411248	0.588752	0.799454	1.847691	0.010937	0.0211775	0.0418813	0.0182074	0.0177833	0.0224152	0.000297161	0.000570704	0.00207735	0.030197	0.00223657	0.0224353	0.0153001	0.0249852	0.0065689	0.0258538	0.0422951	0.00494504	0.000815883	0.0837898	0.00269214	0.021381	0.00727235	0.208229	0.0858282	0.0432613	0.0178013	0.0147831	0.0320372	0.0283175	0.0421462	0.0169362	0.00337007	0.00182801	0.0543027	0.138659	0.130363	0.0123481	0.718629	0.976311	0.988376	0.996359	1.00365	1.01176	1.02426	0.01733473	0.011218	0.0217215	0.0429571	0.0186751	0.0182401	0.022991	0.000304794	0.000585363	0.00213071	0.0309726	0.00229402	0.0230116	0.0156932	0.025627	0.00673763	0.0265179	0.0433815	0.00507206	0.00083684	0.0859421	0.00276129	0.0219302	0.00745916	0.213578	0.0880328	0.0443725	0.0182586	0.0151628	0.0328601	0.0290449	0.0432288	0.0173712	0.00345663	0.00187497	0.0556976	0.9749564
4320	-49.41077	-94.85882	45.44805	0.122345	0.373436	0.626564	0.877655	0.9784256	0.0258137	0.0216811	0.000577313	0.00368967	0.0092854	0.0113178	0.000426563	0.0046973	0.0149428	0.00360028	0.00256525	0.00635435	0.0182921	0.0442574	0.00401867	0.0174951	0.00165175	0.00358473	0.0143042	0.0350108	0.00300395	0.00572868	0.0119239	0.0140535	0.00140487	0.00687083	0.00227801	0.00970649	0.0170747	0.0349904	0.0405061	0.00509609	0.000717602	0.0168222	0.00427313	0.264696	0.0930779	0.0957395	0.546486	0.705824	0.843741	0.948372	1.05444	1.1852	1.41678	0.2519092	0.0617527	0.0518665	0.00138108	0.0088266	0.022213	0.0270749	0.00102045	0.0112371	0.0357469	0.00861276	0.00613671	0.0152012	0.0437592	0.105875	0.00961366	0.0418526	0.0039514	0.00857557	0.0342192	0.0837546	0.0071862	0.0137044	0.0285249	0.0336195	0.00336079	0.0164367	0.00544956	0.0232203	0.040847	0.0837059	0.0969007	0.0121911	0.00171668	0.0402429	0.0102224	0.4180167
4356	-49.16019	-92.7836	43.62341	0.252793	0.430556	0.569444	0.747207	2.914847	0.00273977	0.00233816	0.00193374	0.00114239	0.00909415	0.00610966	6.0145e-05	0.000426034	0.00533562	0.00993111	0.00314361	0.00513719	0.00100761	0.035256	0.00167561	0.0104308	0.0145135	0.00097006	0.00686982	0.013759	0.00171201	0.00183389	0.014087	0.00250176	0.0068867	0.00292741	0.00118143	0.00549373	0.0153456	0.016042	0.0348187	0.00618001	0.00659945	0.00485291	0.00644973	0.28613	0.267554	0.316308	0.130008	0.567675	0.758707	0.917456	1.08997	1.31803	1.76157	0.4094057	0.010587	0.00903511	0.00747236	0.00441443	0.0351415	0.0236089	0.000232412	0.00164628	0.0206179	0.0383757	0.0121475	0.0198511	0.00389358	0.136236	0.00647488	0.0403065	0.0560829	0.0037485	0.0265463	0.0531673	0.00661555	0.00708652	0.0544349	0.00966727	0.0266115	0.0113121	0.00456526	0.0212288	0.0592984	0.0619893	0.134546	0.0238808	0.0255016	0.0187526	0.024923	0.2587862
4392	-54.98922	-99.79447	44.80525	0.171206	0.398706	0.601294	0.828795	1.453232	0.00194216	0.0221734	0.00630428	0.00191011	0.00449171	0.0030398	0.000126192	0.000630336	0.0210799	0.00511165	0.00741175	0.0205328	0.01354	0.0204871	0.0232134	0.00314185	0.0143003	0.00329737	0.00742087	0.0466435	0.0189672	0.0315493	0.0143273	0.00486399	0.00567383	0.00192775	0.0199356	0.0239948	0.0454139	0.0228073	0.0462051	0.00406318	0.0319275	0.00748636	0.0193433	0.019594	0.361519	0.162421	0.456466	0.527456	0.731997	0.907255	1.10223	1.36613	1.89589	0.4625397	0.00369734	0.0422122	0.0120016	0.00363633	0.008551	0.00578694	0.000240236	0.00119999	0.0401303	0.0097312	0.01411	0.0390889	0.0257765	0.0390019	0.0441921	0.00598123	0.0272238	0.00627729	0.0141273	0.0887966	0.0361085	0.0600614	0.0272752	0.00925972	0.0108014	0.00366991	0.037952	0.0456796	0.0864558	0.043419	0.087962	0.00773519	0.0607813	0.014252	0.0368243	0.525285
4428	-49.97401	-93.15207	43.17807	0.237353	0.425172	0.574828	0.762647	2.533867	0.000273931	0.0376068	0.0646108	0.00190002	0.00465975	0.0115211	0.00076311	0.00237523	0.0111263	0.018417	0.00248321	0.000272429	0.0333764	0.0461463	0.00504542	0.0119684	0.0366772	0.0412637	0.0598558	0.078377	0.0890292	0.0434962	0.0139729	0.0242764	0.0198149	0.00387341	0.0262035	0.0578689	0.0428489	0.0837574	0.229722	0.00382818	0.00838824	0.015828	0.024809	0.0620139	0.452393	0.191961	0.293632	0.331627	0.583741	0.845405	1.18286	1.71309	3.01543	0.7980828	0.000236875	0.0325196	0.0558706	0.00164299	0.0040294	0.00996255	0.00065988	0.00205392	0.00962121	0.0159256	0.00214729	0.000235576	0.0288614	0.0399038	0.0043629	0.0103493	0.0317157	0.0356817	0.0517588	0.0677746	0.0769858	0.0376122	0.0120827	0.0209924	0.0171344	0.00334943	0.0226588	0.0500407	0.0370525	0.0724271	0.198647	0.00331032	0.00725352	0.0136869	0.021453	1.156437
4464	-58.44137	-102.926	44.48461	0.113519	0.368031	0.631969	0.886481	0.909418	0.00447233	0.00202537	0.00505708	0.000641131	0.00625995	0.00701571	0.00732057	0.00186349	0.00635749	0.0103205	0.00803151	0.00740064	0.00618192	0.0195939	0.00316792	0.00829912	0.00447993	0.00787198	0.00707255	0.0158885	0.0302588	0.00331261	0.0102146	0.0041908	0.00319971	0.00539785	0.0047633	0.0110997	0.0277234	0.0115519	0.0480634	0.00761158	0.031131	0.0120927	0.00414025	0.532829	0.0804057	0.319582	0.0671832	0.178181	0.431164	0.769158	1.30012	2.3193	5.61228	1.247263	0.0126311	0.0057202	0.0142826	0.00181073	0.0176798	0.0198143	0.0206753	0.005263	0.0179553	0.0291479	0.0226832	0.0209014	0.0174594	0.0553386	0.00894708	0.023439	0.0126525	0.0222326	0.0199748	0.0448735	0.0854591	0.00935571	0.0288489	0.011836	0.00903686	0.015245	0.0134529	0.0313485	0.0782984	0.0326258	0.135744	0.0214972	0.0879226	0.0341532	0.0116932	0.3540732
4500	-51.97663	-95.93389	43.95726	0.265465	0.43481	0.56519	0.734535	3.284505	0.00868372	0.0226946	0.00480457	0.00417536	0.00960393	0.0204513	0.00399856	0.00311625	0.0139767	0.0346188	0.00248997	0.0064484	0.00868447	0.0941472	0.000712809	0.0203477	0.00662309	0.00121409	0.000914508	0.0226605	0.0324364	0.00319035	0.0175271	0.00226249	0.00234082	0.00412823	0.000421413	0.00333233	0.0140602	0.0181814	0.042065	0.00552125	0.0151222	0.013017	0.00680661	0.0713028	0.807428	0.00925788	0.112011	0.95559	0.978089	0.993112	1.00694	1.0224	1.04647	0.03284645	0.0184454	0.0482065	0.0102056	0.00886903	0.0204001	0.0434414	0.00849348	0.00661935	0.0296885	0.073535	0.00528903	0.0136973	0.018447	0.199982	0.00151411	0.0432213	0.0140684	0.00257889	0.00194254	0.048134	0.0688993	0.00677674	0.0372299	0.00480585	0.00497222	0.00876893	0.00089514	0.00707833	0.0298657	0.0386199	0.0893519	0.0117279	0.0321217	0.0276498	0.0144582	0.4707792
4536	-59.36078	-101.6034	42.24258	0.318635	0.45138	0.548621	0.681364	5.762844	0.0121647	0.0517311	0.0157754	0.0367692	0.0233041	0.0151287	0.00513812	0.00863412	0.00154242	0.0305403	0.0181738	0.0189542	0.00118565	0.033573	0.0333409	0.00643412	0.0061798	0.0177364	0.00902369	0.0181441	0.0116941	0.0421379	0.0120267	0.00621937	0.00617223	0.0232301	0.0039533	0.0055154	0.0331463	0.0133244	0.0459617	0.00713274	0.024213	0.00477919	0.0144024	0.218877	0.0288705	0.459114	0.293138	0.458233	0.683457	0.888041	1.12607	1.46315	2.1823	0.5642668	0.0197036	0.0837911	0.0255521	0.0595566	0.0377467	0.0245046	0.00832243	0.013985	0.00249832	0.0494673	0.0294369	0.030701	0.00192045	0.0543796	0.0540036	0.0104216	0.0100097	0.0287283	0.014616	0.0293888	0.0189414	0.0682524	0.0194801	0.0100738	0.00999742	0.0376267	0.00640333	0.00893353	0.0536884	0.0215821	0.0744461	0.0115532	0.0392187	0.00774104	0.0233282	0.6173826
4572	-62.24247	-106.3723	44.1298	0.242262	0.426909	0.573091	0.757739	2.6477	0.00523912	0.0465907	0.0021047	0.0489715	0.0121054	0.00932769	0.00194776	0.000316475	0.015494	0.0184289	0.000882512	0.0265856	0.0315262	0.0204215	0.0398199	0.00611813	0.00220377	0.00763304	0.0238264	0.00533659	0.0572705	0.0091317	0.00544235	0.000637996	0.0195311	0.00266899	0.102135	0.0317576	0.0487041	0.00491159	0.029875	0.00809326	0.00425825	0.0516839	0.028481	0.464547	0.224507	0.241199	0.0697473	0.795679	0.894519	0.965822	1.03539	1.11792	1.25679	0.1652639	0.00718217	0.0638699	0.00288527	0.0671337	0.0165949	0.0127871	0.00267013	0.000433848	0.0212403	0.0252637	0.00120981	0.0364455	0.0432185	0.0279953	0.054588	0.00838718	0.00302109	0.0104639	0.0326629	0.00731579	0.0785105	0.0125184	0.00746078	0.000874612	0.0267747	0.00365885	0.140014	0.0435356	0.0667671	0.00673317	0.0409548	0.0110948	0.00583752	0.070852	0.0390438	0.729462
4608	-54.95416	-93.52726	38.57311	0.400027	0.474105	0.525896	0.599972	19.83972	0.0102943	0.0102539	0.00298397	0.0114477	0.00923445	0.0108361	0.0242219	0.00479404	0.00117186	0.0404158	0.00937948	0.000547749	0.00376196	0.0140333	0.0139082	0.00496067	0.00173656	0.00524328	0.00467616	0.0288984	0.0167499	0.0104118	0.00639978	0.0253361	0.0141484	0.00773389	8.61614e-05	0.00889367	0.00110357	0.0188861	0.0184716	0.00546892	0.0171773	0.000768178	0.00770001	0.465533	0.00480345	0.529326	0.000337282	0.304712	0.560134	0.834587	1.1982	1.78529	3.28178	0.859286	0.0276629	0.0275543	0.0080185	0.0307622	0.0248148	0.0291186	0.0650889	0.0128825	0.00314901	0.108605	0.0252045	0.00147191	0.0101091	0.0377102	0.037374	0.0133303	0.00466648	0.0140897	0.0125658	0.0776558	0.0450103	0.0279786	0.0171975	0.0680832	0.0380194	0.0207825	0.000231533	0.023899	0.0029655	0.0507505	0.0496369	0.0146961	0.0461587	0.00206425	0.0206915	0.372135
4644	-55.25087	-98.3938	43.14293	0.291788	0.443241	0.556759	0.708213	4.276863	0.0010478	0.0183419	0.0199932	0.000683596	0.00309664	0.00152354	0.0116872	0.00233299	0.0196068	0.01309	0.010005	0.000328077	0.00383381	0.0204882	0.0130279	0.00727749	0.0158265	0.00439984	0.00943847	0.0179046	0.00289473	0.00480818	0.0127018	0.00840196	0.0116134	0.00747671	0.000501626	0.00117375	0.000362545	0.0282136	0.00710577	0.00310076	0.0195147	0.0113197	0.000872442	0.43865	0.22099	0.0900074	0.250353	0.718534	0.851117	0.95095	1.05158	1.17493	1.39172	0.2390044	0.003337	0.0584145	0.0636735	0.00217709	0.00986208	0.00485213	0.0372209	0.00743001	0.062443	0.0416885	0.0318637	0.00104485	0.0122098	0.0652501	0.0414907	0.0231771	0.0504036	0.0140125	0.0300593	0.0570219	0.00921904	0.0153129	0.0404522	0.0267583	0.0369859	0.0238115	0.00159756	0.00373812	0.00115462	0.0898536	0.0226302	0.0098752	0.0621496	0.0360505	0.00277852	0.313995
4680	-59.09815	-102.3845	43.28633	0.253416	0.430768	0.569232	0.746584	2.931716	0.0100706	0.0633861	0.0303177	0.0158248	0.0188433	0.00855381	0.00423362	0.0108288	0.00752689	0.00706895	0.0118645	0.00313846	0.00879403	0.0374028	0.0434202	0.00534814	0.0391333	0.0304606	0.0258045	0.0450686	0.000671413	0.00557255	0.0491807	0.0518966	0.0226434	0.0424036	0.0118279	0.0148742	0.000627901	0.0291768	0.00142481	0.00487651	0.0394477	0.0235404	0.0139808	0.274814	0.136521	0.160869	0.427796	0.31953	0.573256	0.840639	1.18957	1.74442	3.1296	0.8249526	0.013623	0.0857456	0.0410122	0.0214069	0.0254902	0.0115712	0.00572704	0.0146486	0.010182	0.00956252	0.0160497	0.00424556	0.0118961	0.0505967	0.0587367	0.0072347	0.0529376	0.0412056	0.0349071	0.0609666	0.000908254	0.00753827	0.0665292	0.0702031	0.0306309	0.0573614	0.0160002	0.020121	0.000849393	0.0394689	0.00192742	0.0065967	0.0533629	0.0318442	0.0189125	0.7392347
4716	-48.6734	-91.80569	43.1323	0.299524	0.445631	0.554369	0.700476	4.644779	0.00097224	0.0191175	0.00468105	0.0152661	0.0156727	0.00112399	0.006706	0.0109995	0.0187894	0.0350657	0.00986421	0.0677331	0.0441427	0.0704351	0.0214215	0.00294903	0.00237896	0.0147382	0.00272658	0.0755847	0.00241582	0.0163221	0.0102915	0.0508288	0.0290722	0.0183688	0.0030742	0.0197931	0.0262849	0.018076	0.0155429	0.0314588	0.017099	0.0349985	0.0154825	0.157725	0.251471	0.0208086	0.569996	0.899246	0.949525	0.983971	1.01629	1.05316	1.11204	0.0767892	0.00129722	0.0255077	0.00624575	0.020369	0.0209115	0.00149969	0.00894757	0.0146763	0.02507	0.0467869	0.0131614	0.0903737	0.058898	0.093979	0.0285819	0.00393479	0.00317416	0.0196647	0.00363797	0.10085	0.00322334	0.021778	0.0137316	0.067819	0.03879	0.0245088	0.00410179	0.0264092	0.035071	0.0241182	0.0207383	0.0419743	0.0228146	0.0466972	0.0206577	0.7494773
4752	-46.92148	-91.76783	44.84635	0.0360718	0.294548	0.705452	0.963928	0.4219748	0.00473963	0.0055317	0.0010439	0.00485744	0.00388636	0.00243644	0.00467633	0.00760841	0.00518924	0.00815336	0.00176622	0.000515354	0.00525042	0.0393844	0.00450225	0.00685401	0.00105287	0.00159806	0.00497949	0.0310348	0.00811686	0.0090297	0.0261361	0.0128614	0.0107229	0.00688408	0.00350371	0.0153111	0.00505806	0.000819597	0.0070903	0.0019553	0.00195871	0.0088132	0.00118872	0.00753182	0.363785	0.332932	0.295752	0.171604	0.423328	0.764769	1.30759	2.36224	5.82738	1.274457	0.0179185	0.020913	0.00394653	0.0183639	0.0146927	0.00921115	0.0176792	0.0287641	0.0196183	0.0308244	0.00667733	0.00194833	0.0198496	0.148895	0.0170211	0.0259121	0.00398045	0.00604158	0.0188253	0.117329	0.0306864	0.0341374	0.0988093	0.0486235	0.0405386	0.0260258	0.013246	0.0578846	0.0191224	0.00309855	0.0268054	0.00739214	0.00740505	0.0333189	0.00449403	0.2645103
4788	-59.60481	-104.1699	44.56505	0.182774	0.403834	0.596166	0.817225	1.596322	0.00563983	0.0248016	0.00158206	0.0296174	0.0237616	0.00737811	0.0177085	0.00627485	0.00183828	0.0116187	0.0359712	0.007326	0.00105392	0.0424932	0.00939946	0.0147565	0.013897	0.0261323	0.0214727	0.0442282	0.00834449	0.0139709	0.0516825	0.0253334	0.0302678	0.0137252	0.01517	0.0157842	0.0489906	0.0133922	0.00539694	0.00818392	0.000966806	0.0291611	0.0324481	0.159306	0.257626	0.0708311	0.512237	0.474406	0.695116	0.89274	1.12015	1.43861	2.1079	0.5391869	0.00854817	0.0375914	0.00239789	0.0448905	0.036015	0.0111829	0.0268405	0.00951066	0.00278624	0.0176102	0.0545209	0.0111039	0.00159741	0.0644061	0.0142466	0.0223662	0.0210635	0.0396082	0.0325458	0.0670359	0.0126476	0.0211755	0.0783341	0.0383973	0.0458763	0.0208031	0.0229929	0.0239238	0.074254	0.0202983	0.00818004	0.0124042	0.00146537	0.0441989	0.0491809	0.6597698
4824	-55.40708	-98.97602	43.56894	0.23441	0.424118	0.575882	0.76559	2.468573	0.00258866	0.0025464	0.0344345	0.013633	0.0136941	0.00124501	0.0031329	0.00987258	0.00207416	0.0129498	0.000478181	0.0134836	0.000683495	0.0356481	0.0102798	0.0100379	0.00901256	0.0182978	0.0075162	0.0286831	0.0101411	0.0231777	0.0311445	0.022766	0.02612	0.00357743	0.0135719	0.0101976	0.00282223	0.0127338	0.00331418	0.00826834	0.00693574	0.0102772	0.00309406	0.914185	0.0100091	0.062712	0.0130943	0.284042	0.541269	0.825714	1.21107	1.84751	3.52061	0.9100791	0.00618654	0.00608556	0.0822938	0.032581	0.0327272	0.00297541	0.00748721	0.0235941	0.00495696	0.0309484	0.00114279	0.032224	0.00163346	0.0851941	0.0245673	0.0239893	0.0215388	0.0437293	0.0179627	0.0685487	0.0242359	0.0553915	0.0744312	0.0544078	0.0624233	0.00854958	0.0324351	0.0243708	0.00674475	0.030432	0.00792044	0.0197602	0.0165755	0.024561	0.00739439	0.4184335
4860	-53.88882	-98.64251	44.75368	0.206629	0.413671	0.586328	0.793372	1.943986	0.00104473	0.00697168	0.00925715	0.0448846	0.00690191	0.0166004	0.00369707	0.0073438	0.00986856	0.0255992	0.0124617	0.0166698	0.000618137	0.056777	0.0159359	0.0100541	0.0167914	0.00771454	0.0016725	0.0212063	0.0230577	0.00617449	0.0138271	0.0468212	0.0162849	0.0442678	0.00128773	7.90995e-05	0.00438556	0.00579256	0.02235	0.00111775	0.00258634	0.00954913	0.0239516	0.0124009	0.219216	0.676616	0.0917666	0.853468	0.925635	0.97618	1.0244	1.08034	1.17169	0.1145684	0.00203411	0.0135741	0.0180239	0.0873915	0.0134382	0.0323215	0.0071983	0.0142986	0.0192144	0.0498424	0.0242632	0.0324566	0.00120353	0.110546	0.0310277	0.0195757	0.0326933	0.0150204	0.00325641	0.0412892	0.0448939	0.0120219	0.0269217	0.0911622	0.0317072	0.0861906	0.00250725	0.000154009	0.00853881	0.0112783	0.043516	0.00217628	0.00503568	0.0185924	0.0466345	0.5136034
4896	-51.99764	-95.0934	43.09577	0.288053	0.442075	0.557925	0.711946	4.113453	0.00926616	0.0130995	0.00750095	0.00618547	0.0355801	0.018626	0.0108799	0.017849	0.00214284	0.0157172	0.0080838	0.00679328	0.000448694	0.0358279	0.0158984	0.00134729	0.0121275	0.0248904	0.00928351	0.0395248	0.031279	0.00372165	0.00284995	0.0276201	0.00567384	0.0299129	0.0143164	2.62291e-05	0.00427049	0.00589753	0.0777209	0.00216321	0.0126241	0.0185144	0.00687481	0.655876	0.019038	0.142229	0.182857	0.531856	0.734969	0.908403	1.10083	1.3606	1.88021	0.4565325	0.0173349	0.0245063	0.0140326	0.0115716	0.0665623	0.034845	0.0203538	0.0333914	0.00400877	0.0294033	0.015123	0.0127087	0.000839404	0.067026	0.0297424	0.00252047	0.0226878	0.0465643	0.0173673	0.0739419	0.058516	0.00696237	0.00533161	0.0516709	0.0106145	0.0559602	0.0267827	4.90688e-05	0.00798912	0.0110329	0.145398	0.00404687	0.0236168	0.0346363	0.0128612	0.5345382
4932	-48.18336	-92.81587	44.63251	0.205636	0.41328	0.586721	0.794363	1.927885	0.00277648	0.0374961	0.00969096	0.0236653	0.037031	0.00782712	0.00414732	0.00243352	0.00231298	0.00309854	0.0165806	0.0233183	0.0127572	0.047516	0.00150857	0.000700204	0.0069657	0.00735688	0.00327121	0.0238233	0.0284932	0.0108561	0.0130555	0.0709989	0.0393803	0.0136141	0.00864705	0.00151233	0.0151311	0.017833	0.0349702	0.00180949	0.00135763	0.0255861	0.0113145	0.457919	0.144835	0.390839	0.00640655	0.717824	0.850706	0.950807	1.05174	1.17549	1.3931	0.2397197	0.00488098	0.0659171	0.0170364	0.041603	0.0650995	0.0137599	0.00729088	0.00427806	0.00406617	0.00544716	0.0291482	0.0409929	0.0224268	0.083532	0.00265202	0.00123094	0.0122455	0.0129332	0.00575071	0.0418807	0.0500903	0.0190848	0.0229512	0.124814	0.0692295	0.0239331	0.0152013	0.00265863	0.0266001	0.0313499	0.0614768	0.00318103	0.00238668	0.0449798	0.0198906	0.5688368
